numeric_id_1,numeric_id_2
141493,1401
141493,9119
141493,8057
141493,9666
141493,1301
141493,4619
141493,1508
141493,1069
141493,8934
141493,1135
141493,5852
141493,2259
141493,4979
141493,1501
141493,1075
141493,1663
141493,3236
141493,9741
141493,1455
141493,1456
141493,102
141493,7228
141493,3923
141493,1181
141493,243
141493,2861
141493,1058
141493,5824
141493,7035
141493,1459
141493,8441
141493,6949
141493,1022
141493,1424
141493,1201
141493,1551
141493,2823
141493,1482
141493,1158
141493,1679
141493,1852
141493,4583
141493,7321
141493,4787
141493,6773
141493,1423
141493,1033
141493,7655
141493,1531
141493,164
141493,1162
141493,6554
141493,3388
141493,1489
141493,6851
141493,1605
141493,483
141493,1389
141493,3742
141493,1263
141493,1453
141493,7015
141493,1424
141493,132
141493,1425
141493,3184
141493,3727
141493,1159
141493,351
141493,1357
141493,1228
141493,1636
141493,207
141493,151
141493,1229
141493,1446
141493,8895
141493,1416
141493,7545
141493,6689
141493,1436
141493,1268
141493,2318
141493,1355
141493,1063
141493,6667
141493,5064
141493,1509
141493,1139
141493,1459
141493,5389
141493,1156
141493,5003
141493,25
141493,113
141493,795
141493,1579
141493,1453
141493,156
141493,1278
141493,1653
141493,1602
141493,2452
141493,1057
141493,9486
141493,1671
141493,3705
141493,6359
141493,6246
141493,5197
141493,1094
141493,7048
141493,1923
141493,5821
141493,499
141493,7767
141493,1458
141493,1555
141493,1505
141493,157
141493,1438
141493,1088
141493,117
141493,1424
141493,1254
141493,1505
141493,8122
141493,1642
141493,4795
141493,1059
141493,1612
141493,1756
141493,1306
141493,3767
141493,1608
141493,1427
141493,9138
141493,937
141493,5639
141493,1498
141493,6385
141493,9816
141493,2284
141493,3538
141493,1233
141493,2233
141493,4855
141493,1445
141493,5929
141493,1869
141493,167
141493,5276
141493,8093
141493,1249
141493,7137
141493,4559
141493,1113
141493,1413
141493,1217
141493,7207
141493,5356
141493,151
141493,1113
141493,2288
141493,3359
141493,4168
141493,1128
141493,1571
141493,3934
141493,1411
141493,5745
141493,1315
141493,1156
141493,1179
141493,1003
141493,1517
141493,4919
141493,166
141493,6926
141493,109
141493,13
141493,8996
141493,468
141493,9909
141493,1139
141493,8167
141493,7559
141493,1141
141493,4269
141493,5341
141493,1653
141493,5342
141493,1538
141493,9034
141493,1481
141493,8396
141493,1261
141493,1571
141493,1131
141493,1342
141493,1145
141493,1544
141493,1333
141493,9553
141493,1373
141493,1241
141493,9291
141493,1212
141493,4156
141493,1393
141493,1347
141493,6942
141493,1565
141493,7303
141493,1056
141493,8675
141493,633
141493,9627
141493,3708
141493,704
141493,8279
141493,1382
141493,1642
141493,2922
141493,633
141493,1289
141493,3259
141493,7206
141493,1292
141493,4398
141493,2706
141493,2844
141493,1471
141493,969
141493,5628
141493,1415
141493,1115
141493,1299
141493,1178
141493,115
141493,1205
141493,1412
141493,1383
141493,1109
141493,1349
141493,9875
141493,9932
141493,7368
141493,1238
141493,8423
141493,8907
141493,1222
141493,1054
141493,9056
141493,6886
141493,8278
141493,1174
141493,1326
141493,2358
141493,1288
141493,1596
141493,1206
141493,961
141493,1119
141493,1537
141493,948
141493,3211
141493,979
141493,1429
141493,2102
141493,1489
141493,1238
141493,7059
141493,4873
141493,699
141493,1295
141493,1034
141493,8042
141493,1167
141493,1073
141493,134
141493,1244
141493,1053
141493,4758
141493,12
141493,1221
141493,8069
141493,843
141493,1612
141493,2107
141493,1911
141493,5098
141493,1389
141493,1171
141493,2747
141493,3322
141493,1079
141493,579
141493,1533
141493,6659
141493,1084
141493,1329
141493,1677
141493,3935
141493,1138
141493,7264
141493,137
141493,4131
141493,1401
141493,1483
141493,1527
141493,475
141493,978
141493,9999
141493,8492
141493,1267
141493,1193
141493,4946
141493,1023
141493,2974
141493,121
141493,671
141493,2721
141493,1192
141493,8833
141493,1801
141493,1156
141493,8709
141493,2771
141493,8172
141493,1547
141493,2731
141493,9772
141493,1479
141493,2402
141493,6708
141493,1143
141493,4773
141493,1409
141493,2151
141493,5207
141493,1281
141493,1781
141493,1387
141493,1449
141493,1133
141493,1457
141493,4968
141493,1564
141493,1313
141493,1449
141493,1383
141493,8164
141493,3237
141493,1574
141493,1148
141493,4221
141493,8173
141493,1547
141493,1265
141493,101
141493,9126
141493,9252
141493,2511
141493,6362
141493,1416
141493,8012
141493,2383
141493,8138
141493,3918
141493,1196
141493,1348
141493,121
141493,1566
141493,3416
141493,131
141493,816
141493,1282
141493,1593
141493,9499
141493,1579
141493,1127
141493,1503
141493,7648
141493,2855
141493,8889
141493,1321
141493,148
141493,1104
141493,1222
141493,1116
141493,4447
141493,7444
141493,527
141493,9114
141493,1191
141493,7559
141493,6295
141493,1083
141493,5131
141493,263
141493,7183
141493,113
141493,761
141493,1473
141493,9918
141493,2884
141493,5714
141493,1175
141493,1148
141493,1081
141493,1361
141493,8921
141493,9713
141493,2232
141493,9169
141493,8974
141493,5416
141493,1252
141493,7448
141493,2977
141493,2352
141493,1228
141493,9817
141493,8665
141493,6937
141493,1316
141493,7487
141493,144
141493,2328
141493,4132
141493,8288
141493,1618
141493,7953
141493,1102
141493,1637
141493,2113
141493,8949
141493,126
141493,3739
141493,5554
141493,4998
141493,4388
141493,7231
141493,8658
141493,141
141493,1209
141493,1397
141493,1394
141493,1622
141493,1279
141493,567
141493,934
141493,7921
141493,1629
141493,146
141493,3829
141493,1136
141493,1095
141493,3455
141493,1066
141493,6288
141493,3835
141493,1186
141493,1282
141493,8767
141493,8271
141493,892
141493,8943
141493,1042
141493,2648
141493,164
141493,8954
141493,8351
141493,149
141493,1076
141493,7182
141493,8262
141493,3791
141493,1581
141493,1254
141493,142
141493,9094
141493,1079
141493,1491
141493,1441
141493,1523
141493,628
141493,5313
141493,4849
141493,112
141493,3089
141493,8066
141493,2716
141493,7375
141493,4444
141493,8193
141493,9863
141493,1129
141493,434
141493,1415
141493,6648
141493,5825
141493,9735
141493,1927
141493,7663
141493,1558
141493,453
141493,1024
141493,9569
141493,1611
141493,1391
141493,929
141493,2298
141493,1139
141493,1122
141493,7376
141493,1015
141493,8961
141493,8793
141493,1776
141493,3285
141493,4596
141493,1404
141493,6281
141493,8878
141493,1518
141493,8697
141493,446
141493,7195
141493,1654
141493,1
141493,3852
141493,1076
141493,1051
141493,1166
141493,3263
141493,1611
141493,158
141493,909
141493,1033
141493,769
141493,7664
141493,106
141493,1515
141493,7138
141493,7476
141493,1275
141493,4348
141493,165
141493,524
141493,1512
141493,7229
141493,3219
141493,4131
141493,7678
141493,1528
141493,9249
141493,1188
141493,138
141493,1284
141493,5824
141493,143
141493,1628
141493,104
141493,1316
141493,6193
141493,126
141493,8961
141493,5597
141493,1603
141493,2587
141493,2706
141493,1346
141493,1628
141493,6395
141493,1246
141493,2994
141493,1468
141493,1017
141493,1512
141493,1419
141493,5114
141493,5794
141493,2058
141493,1417
141493,1034
141493,5937
141493,3709
141493,1268
141493,1677
141493,233
141493,9248
141493,1132
141493,5128
141493,9086
141493,4862
141493,1481
141493,3002
141493,4822
141493,6008
141493,1645
141493,1555
141493,4672
141493,6149
141493,1093
141493,6017
141493,478
141493,1185
141493,1645
141493,6282
141493,1488
141493,1142
141493,1618
141493,445
141493,6365
141493,5595
141493,3096
141493,3454
141493,3732
141493,1295
141493,1416
141493,7864
141493,4445
141493,1298
141493,407
141493,1806
141493,781
141493,1077
141493,6971
141493,3628
141493,8236
141493,276
141493,1044
141493,144
141493,6047
141493,1569
141493,1137
141493,4608
141493,1089
141493,2388
141493,747
141493,1048
141493,1238
141493,1172
141493,1471
141493,4311
141493,1043
141493,1313
141493,7369
141493,9333
141493,9249
141493,5206
141493,5008
141493,145
141493,1526
141493,1671
141493,1626
141493,8299
141493,1404
141493,1032
141493,2662
141493,1396
141493,1233
141493,8583
141493,8346
141493,1307
141493,2121
141493,7799
141493,1298
141493,1587
141493,1873
141493,7724
141493,1536
141493,9317
141493,1851
141493,1056
141493,5459
141493,5985
141493,7165
141493,968
141493,1513
141493,1823
141493,1259
141493,9033
141493,5626
141493,1555
141493,5703
141493,5417
141493,2015
141493,9896
141493,6561
141493,3103
141493,8026
141493,5519
141493,105
141493,1159
141493,5662
141493,1293
141493,8846
141493,5715
141493,122
141493,3728
141493,1009
141493,116
141493,8729
141493,8737
141493,1052
141493,4943
141493,1234
141493,1365
141493,1078
141493,7766
141493,1346
141493,1527
141493,4152
141493,1236
141493,1325
141493,3544
141493,1502
141493,1568
141493,1395
141493,1195
141493,1471
141493,6837
141493,1044
141493,1106
141493,6683
141493,9247
141493,8392
141493,6508
141493,7578
141493,2021
141493,119
141493,1242
141493,3819
141493,5301
141493,5303
141493,1449
141493,6407
141493,1144
141493,2104
141493,1189
141493,654
141493,9227
141493,162
141493,2485
141493,7871
141493,1232
141493,78
141493,5367
141493,1219
141493,2056
141493,2449
141493,8199
141493,1274
141493,1463
141493,1505
141493,7163
141493,1083
141493,4906
141493,3687
141493,333
141493,8969
141493,8305
141493,6486
141493,9159
141493,4938
141493,7983
141493,1332
141493,1327
141493,1387
141493,8039
141493,425
141493,1553
141493,7593
141493,897
141493,1081
141493,1464
141493,1408
141493,4456
141493,1544
141493,1324
141493,1598
141493,8514
141493,1261
141493,1208
141493,5406
141493,2534
141493,1388
141493,7486
141493,1164
141493,8069
141493,1538
141493,5565
141493,1393
141493,6113
141493,4521
141493,104
141493,7646
141493,1055
141493,4567
141493,8495
141493,1336
141493,58
141493,1635
141493,7394
141493,1776
141493,1471
141493,1616
141493,2409
141493,1555
141493,6871
141493,9644
141493,144
141493,1145
141493,4144
141493,6123
141493,1512
141493,1438
141493,6496
141493,1409
141493,1217
141493,1559
141493,8747
141493,1266
141493,1021
141493,6444
141493,1223
141493,1178
141493,453
141493,1368
141493,1528
141493,1621
141493,126
141493,2709
141493,4066
141493,3608
141493,7062
141493,327
141493,1105
141493,7401
141493,7618
141493,6114
141493,14
141493,8866
141493,4482
141493,1207
141493,1207
141493,1524
141493,4652
141493,652
141493,5391
141493,1025
141493,1659
141493,161
141493,7164
141493,1661
141493,13
141493,1459
141493,1209
141493,7946
141493,9084
141493,2412
141493,2071
141493,466
141493,1393
141493,4515
141493,998
141493,5408
141493,9058
141493,829
141493,1209
141493,1121
141493,7123
141493,1023
141493,7663
141493,1571
141493,9139
141493,1127
141493,9974
141493,7485
141493,7877
141493,1076
141493,7515
141493,5506
141493,1014
141493,4811
141493,125
141493,7335
141493,3603
141493,1094
141493,1471
141493,1199
141493,6326
141493,11
141493,4606
141493,1008
141493,1388
141493,5653
141493,2193
141493,1353
141493,3753
141493,9853
141493,1151
141493,6758
141493,4764
141493,312
141493,115
141493,1319
141493,5253
141493,1412
141493,734
141493,1568
141493,101
141493,9416
141493,1117
141493,1538
141493,1641
141493,1472
141493,7231
141493,1378
141493,1489
141493,1064
141493,4699
141493,6239
141493,1626
141493,1522
141493,9617
141493,5137
141493,6511
141493,7862
141493,1059
141493,4238
141493,5128
141493,1248
141493,3824
141493,7798
141493,5169
141493,6452
141493,6509
141493,9822
141493,1559
141493,25
141493,1288
141493,1055
141493,2796
141493,1651
141493,1368
141493,1284
141493,7137
141493,5034
141493,9398
141493,1416
141493,3725
141493,1415
141493,1169
141493,9459
141493,151
141493,2205
141493,4953
141493,1676
141493,8859
141493,2808
141493,5223
141493,4634
141493,1124
141493,1432
141493,1387
141493,1026
141493,1626
141493,1066
141493,1093
141493,4731
141493,1523
141493,9352
141493,9735
141493,1404
141493,856
141493,1234
141493,6744
141493,1014
141493,1274
141493,1361
141493,2816
141493,5736
141493,1572
141493,4782
141493,4188
141493,4903
141493,1315
141493,1029
141493,5529
141493,304
141493,5814
141493,1586
141493,1029
141493,6859
141493,9043
141493,5496
141493,1337
141493,2196
141493,1069
141493,1599
141493,8615
141493,9415
141493,1417
141493,6205
141493,1484
141493,7921
141493,1525
141493,1399
141493,1203
141493,1425
141493,7406
141493,7845
141493,9078
141493,1012
141493,1624
141493,6273
141493,1351
141493,446
141493,1652
141493,4728
141493,7918
141493,1152
141493,221
141493,1536
141493,9217
141493,3306
141493,1607
141493,9758
141493,4435
141493,6058
141493,6646
141493,6966
141493,4199
141493,3097
141493,4672
141493,1005
141493,1159
141493,9019
141493,7651
141493,5298
141493,1179
141493,2896
141493,7824
141493,7636
141493,1104
141493,3714
141493,1668
141493,1404
141493,9014
141493,7821
141493,5172
141493,2096
141493,1141
141493,1263
141493,2347
141493,1584
141493,145
141493,1372
141493,1178
141493,1176
141493,1658
141493,4416
141493,2815
141493,1217
141493,4338
141493,1275
141493,2632
141493,3347
141493,135
141493,1172
141493,6562
141493,7106
141493,1681
141493,1439
141493,129
141493,1511
141493,1293
141493,1218
141493,3768
141493,1527
141493,1387
141493,1527
141493,1002
141493,8947
141493,2143
141493,1348
141493,1099
141493,1134
141493,164
141493,1151
141493,1023
141493,3579
141493,7101
141493,9873
141493,1251
141493,1412
141493,1118
141493,4821
141493,1356
141493,3092
141493,802
141493,1352
141493,2452
141493,1515
141493,1681
141493,1427
141493,1309
141493,4391
141493,7261
141493,1292
141493,7004
141493,166
141493,1642
141493,1034
141493,9741
141493,1225
141493,1138
141493,1064
141493,1537
141493,3452
141493,1313
141493,5672
141493,1246
141493,1436
141493,1564
141493,6789
141493,7245
141493,1025
141493,752
141493,1605
141493,1203
141493,1179
141493,1415
141493,231
141493,4869
141493,1677
141493,1161
141493,1151
141493,1073
141493,3224
141493,9901
141493,3961
141493,3463
141493,9395
141493,673
141493,1239
141493,7692
141493,1588
141493,3832
141493,1531
141493,7069
141493,1022
141493,1372
141493,6351
141493,1236
141493,941
141493,957
141493,1678
141493,1462
141493,1606
141493,1062
141493,9256
141493,4501
141493,1304
141493,4072
141493,1634
141493,1667
141493,2923
141493,7028
141493,7413
141493,4488
141493,1396
141493,1781
141493,1638
141493,7896
141493,7331
141493,1495
141493,1025
141493,6193
141493,1434
141493,6105
141493,5218
141493,4449
141493,3081
141493,1253
141493,1587
141493,1389
141493,1216
141493,1057
141493,9646
141493,1288
141493,7443
141493,9058
141493,189
141493,1651
141493,1527
141493,1405
141493,5209
141493,1666
141493,4998
141493,5959
141493,3851
141493,1447
141493,132
141493,1435
141493,116
141493,1074
141493,1896
141493,6107
141493,195
141493,1173
141493,8301
141493,8806
141493,1343
141493,3601
141493,6859
141493,9643
141493,1209
141493,3086
141493,1125
141493,995
141493,1087
141493,1216
141493,1088
141493,5213
141493,13
141493,2197
141493,1151
141493,9179
141493,6766
141493,6979
141493,1782
141493,7279
141493,158
141493,7227
141493,1251
141493,1069
141493,1334
141493,243
141493,7276
141493,5825
141493,993
141493,1552
141493,4883
141493,1173
141493,5283
141493,2834
141493,1248
141493,3939
141493,102
141493,5302
141493,5691
141493,1088
141493,1406
141493,3427
141493,6773
141493,9171
141493,1332
141493,1666
141493,6878
141493,1581
141493,1529
141493,1067
141493,7772
141493,1592
141493,1595
141493,1402
141493,1004
141493,1503
141493,6676
141493,8816
141493,8397
141493,1672
141493,1607
141493,1256
141493,1012
141493,9737
141493,2745
141493,9306
141493,3141
141493,1461
141493,688
141493,1338
141493,1021
141493,7011
141493,1337
141493,1021
141493,1681
141493,139
141493,1222
141493,1471
141493,8046
141493,108
141493,1135
141493,5846
141493,518
141493,116
141493,5861
141493,1273
141493,9995
141493,8802
141493,1195
141493,1562
141493,1181
141493,982
141493,1056
141493,126
141493,1007
141493,7073
141493,1374
141493,1633
141493,1378
141493,1545
141493,14
141493,6502
141493,8957
141493,4494
141493,1316
141493,1466
141493,166
141493,108
141493,1596
141493,1048
141493,156
141493,7817
141493,589
141493,1069
141493,1609
141493,1637
141493,4024
141493,2779
141493,9342
141493,1294
141493,9086
141493,8013
141493,9704
141493,1549
141493,1676
141493,1486
141493,7122
141493,1085
141493,1662
141493,1487
141493,1258
141493,1835
141493,9349
141493,7021
141493,7075
141493,1436
141493,2776
141493,1851
141493,1337
141493,5282
141493,7574
141493,6286
141493,1298
141493,672
141493,4608
141493,1674
141493,922
141493,1569
141493,1264
141493,8229
141493,9864
141493,1213
141493,7992
141493,7503
141493,1456
141493,2144
141493,1582
141493,4718
141493,1487
141493,1303
141493,1547
141493,6681
141493,1354
141493,1323
141493,4308
141493,1286
141493,5652
141493,1216
141493,1344
141493,5303
141493,7023
141493,1026
141493,8253
141493,1443
141493,1226
141493,1357
141493,986
141493,14
141493,4512
141493,2005
141493,1566
141493,3502
141493,6095
141493,1071
141493,1472
141493,1128
141493,1295
141493,1616
141493,1135
141493,657
141493,1636
141493,5637
141493,2227
141493,2689
141493,1161
141493,1344
141493,1048
141493,8682
141493,1322
141493,1019
141493,1277
141493,3463
141493,6535
141493,7119
141493,1545
141493,6881
141493,8638
141493,7011
141493,8324
141493,8813
141493,2032
141493,1296
141493,372
141493,1942
141493,1675
141493,1589
141493,1276
141493,8727
141493,6087
141493,1362
141493,4229
141493,7179
141493,1654
141493,1072
141493,811
141493,7553
141493,1081
141493,1372
141493,5318
141493,2366
141493,337
141493,2985
141493,8473
141493,7775
141493,645
141493,7923
141493,4516
141493,5751
141493,1221
141493,1185
141493,2698
141493,2533
141493,1232
141493,4337
141493,2263
141493,1448
141493,1531
141493,1638
141493,1635
141493,1558
141493,1283
141493,1173
141493,1146
141493,6798
141493,6976
141493,2764
141493,9852
141493,488
141493,1121
141493,9566
141493,1481
141493,1083
141493,1254
141493,7877
141493,5471
141493,9046
141493,1442
141493,2005
141493,3824
141493,1563
141493,1469
141493,8096
141493,7146
141493,7243
141493,5955
141493,4522
141493,1258
141493,1358
141493,6815
141493,1846
141493,2215
141493,6325
141493,1431
141493,4854
141493,1154
141493,1461
141493,1114
141493,1629
141493,798
141493,8403
141493,1142
141493,1832
141493,4426
141493,1362
141493,1692
141493,3269
141493,591
141493,8333
141493,1301
141493,1491
141493,4007
141493,2356
141493,4009
141493,8373
141493,4392
141493,1623
141493,9059
141493,1143
141493,3867
141493,2538
141493,9852
141493,3809
141493,6391
141493,1545
141493,1293
141493,1312
141493,1467
141493,1628
141493,3121
141493,3747
141493,492
141493,7976
141493,1338
141493,1493
141493,69
141493,9768
141493,7157
141493,5687
141493,1038
141493,1556
141493,7552
141493,6038
141493,7702
141493,5897
141493,5174
141493,3243
141493,1397
141493,1098
141493,8868
141493,893
141493,1149
141493,1546
141493,1406
141493,1051
141493,1321
141493,6219
141493,1021
141493,507
141493,976
141493,8812
141493,1461
141493,1112
141493,129
141493,4122
141493,199
141493,4319
141493,9705
141493,1179
141493,347
141493,1494
141493,2691
141493,1838
141493,2044
141493,5543
141493,2718
141493,1189
141493,133
141493,1032
141493,9884
141493,1041
141493,1678
141493,1384
141493,2261
141493,5631
141493,2646
141493,1061
141493,1598
141493,5282
141493,1072
141493,7234
141493,1578
141493,7134
141493,1548
141493,1264
141493,3
141493,2909
141493,9077
141493,1359
141493,9326
141493,1459
141493,1189
141493,116
141493,3365
141493,1442
141493,5071
141493,8149
141493,3776
141493,1045
141493,1608
141493,1141
141493,8982
141493,301
141493,5263
141493,1074
141493,3997
141493,7091
141493,1393
141493,4992
141493,4518
141493,1916
141493,2109
141493,106
141493,2557
141493,3824
141493,1407
141493,2979
141493,1663
141493,141
141493,5749
141493,1136
141493,1045
141493,1658
141493,2099
141493,1449
141493,149
141493,5442
141493,1446
141493,3575
141493,7519
141493,2838
141493,6489
141493,7004
141493,6448
141493,1908
141493,5602
141493,1052
141493,3325
141493,1228
141493,3976
141493,167
141493,1181
141493,1544
141493,504
141493,2303
141493,6245
141493,8917
141493,7766
141493,9172
141493,1299
141493,1249
141493,967
141493,1571
141493,9093
141493,1056
141493,9249
141493,1171
141493,1418
141493,5025
141493,1411
141493,9872
141493,5706
141493,3237
141493,1134
141493,6244
141493,1624
141493,9845
141493,1613
141493,4597
141493,1052
141493,9343
141493,3535
141493,5435
141493,376
141493,202
141493,3265
141493,561
141493,1317
141493,1216
141493,9327
141493,306
141493,1462
141493,1353
141493,5072
141493,1514
141493,1157
141493,1465
141493,1181
141493,1433
141493,8052
141493,1603
141493,4796
141493,811
141493,5853
141493,3881
141493,6258
141493,1298
141493,3734
141493,1648
141493,734
141493,81
141493,3202
141493,6397
141493,3404
141493,7673
141493,877
141493,1429
141493,1114
141493,5804
141493,161
141493,489
141493,3769
141493,7504
141493,1368
141493,2493
141493,5973
141493,9055
141493,9443
141493,7736
141493,3396
141493,6043
141493,5354
141493,1873
141493,1173
141493,397
141493,1235
141493,7717
141493,1405
141493,1157
141493,6347
141493,9304
141493,1465
141493,4848
141493,1097
141493,9482
141493,9433
141493,1267
141493,4134
141493,2574
141493,1265
141493,1639
141493,9762
141493,9797
141493,1758
141493,1068
141493,698
141493,1506
141493,7811
141493,137
141493,1476
141493,1106
141493,2911
141493,7718
141493,5843
141493,1502
141493,8018
141493,1229
141493,522
141493,1543
141493,1488
141493,1255
141493,7163
141493,8684
141493,332
141493,1166
141493,1104
141493,8481
141493,2038
141493,4667
141493,1654
141493,1585
141493,9744
141493,1443
141493,1359
141493,9173
141493,1503
141493,1101
141493,1207
141493,1266
141493,1616
141493,1609
141493,2503
141493,1183
141493,4408
141493,8537
141493,1646
141493,2208
141493,3583
141493,7073
141493,4753
141493,1168
141493,453
141493,1371
141493,1624
141493,8094
141493,1863
141493,88
141493,1598
141493,1181
141493,1396
141493,1605
141493,1059
141493,7694
141493,1448
141493,1465
141493,1061
141493,5556
141493,1308
141493,1642
141493,1464
141493,1518
141493,1487
141493,7535
141493,197
141493,1333
141493,1622
141493,461
141493,2562
141493,1787
141493,3939
141493,5584
141493,1472
141493,3155
141493,7624
141493,1671
141493,4297
141493,532
141493,168
141493,1557
141493,7976
141493,6158
141493,1772
141493,1167
141493,2128
141493,7212
141493,1941
141493,323
141493,1254
141493,351
141493,1347
141493,6704
141493,7721
141493,9507
141493,6768
141493,2094
141493,1214
141493,6113
141493,633
141493,2011
141493,1366
141493,5468
141493,1793
141493,1572
141493,1285
141493,5385
141493,6967
141493,1152
141493,1541
141493,2408
141493,1497
141493,4086
141493,1437
141493,1252
141493,1331
141493,4438
141493,4073
141493,1366
141493,797
141493,1185
141493,1593
141493,8254
141493,3935
141493,8385
141493,7721
141493,1736
141493,8355
141493,6521
141493,1285
141493,3601
141493,1496
141493,7216
141493,2637
141493,2496
141493,706
141493,3158
141493,1223
141493,9131
141493,5674
141493,1409
141493,9406
141493,8244
141493,918
141493,1212
141493,8275
141493,1574
141493,668
141493,1471
141493,1156
141493,1236
141493,413
141493,9925
141493,5802
141493,8661
141493,1145
141493,335
141493,1216
141493,147
141493,15
141493,9857
141493,1266
141493,1385
141493,1127
141493,1187
141493,2037
141493,7417
141493,1103
141493,2719
141493,3804
141493,1472
141493,12
141493,1648
141493,1432
141493,1504
141493,8454
141493,9992
141493,5997
141493,219
141493,418
141493,872
141493,1881
141493,1285
141493,1174
141493,1261
141493,1036
141493,1243
141493,1656
141493,171
141493,1238
141493,12
141493,1053
141493,2244
141493,1421
141493,2477
141493,1453
141493,547
141493,6033
141493,3116
141493,1346
141493,7087
141493,3857
141493,1358
141493,9008
141493,237
141493,1525
141493,1283
141493,1316
141493,7679
141493,7258
141493,1122
141493,191
141493,1158
141493,8722
141493,9671
141493,7065
141493,6411
141493,1521
141493,9794
141493,7458
141493,323
141493,3287
141493,1113
141493,1061
141493,8991
141493,2497
141493,393
141493,1451
141493,2588
141493,1156
141493,8359
141493,8149
141493,9809
141493,845
141493,4185
141493,3575
141493,9004
141493,1548
141493,1027
141493,1173
141493,1579
141493,132
141493,1088
141493,8357
141493,1572
141493,1528
141493,9515
141493,264
141493,9918
141493,1156
141493,952
141493,1087
141493,1889
141493,8755
141493,6673
141493,1177
141493,5859
141493,9402
141493,105
141493,7501
141493,1142
141493,152
141493,1022
141493,21
141493,1523
141493,1014
141493,1095
141493,8229
141493,1505
141493,139
141493,7479
141493,1042
141493,8451
141493,6373
141493,1
141493,7842
141493,1901
141493,8337
141493,1423
141493,8444
141493,1218
141493,1129
141493,7378
141493,8832
141493,1559
141493,94
141493,574
141493,1456
141493,273
141493,1292
141493,1177
141493,8945
141493,1358
141493,8758
141493,1822
141493,1559
141493,1302
141493,5875
141493,1441
141493,1105
141493,1432
141493,4819
141493,9726
141493,6162
141493,136
141493,1052
141493,7737
141493,9348
141493,1161
141493,109
141493,122
141493,7036
141493,1216
141493,2265
141493,7595
141493,1031
141493,1093
141493,836
141493,4916
141493,1341
141493,1115
141493,1447
141493,189
141493,509
141493,1026
141493,3517
141493,2784
141493,593
141493,2841
141493,1544
141493,1652
141493,589
141493,1246
141493,2707
141493,1363
141493,1072
141493,7965
141493,5505
141493,841
141493,4618
141493,1656
141493,5956
141493,1677
141493,9338
141493,1329
141493,8922
141493,1045
141493,1421
141493,3506
141493,1572
141493,1613
141493,1166
141493,957
141493,1399
141493,8465
141493,6654
141493,5851
141493,5154
141493,5526
141493,1378
141493,1911
141493,3631
141493,2869
58736,31466
58736,32338
58736,10415
58736,15075
58736,60422
58736,4019
58736,11692
58736,8306
58736,14375
58736,55056
58736,60929
58736,55525
58736,15313
58736,3381
58736,4551
58736,16475
58736,52703
58736,13225
58736,46979
58736,48738
58736,42427
58736,3586
58736,75663
58736,1318
58736,11528
58736,8457
58736,51651
58736,30029
58736,4655
58736,11957
58736,83499
58736,1139
58736,14798
58736,26835
58736,1632
58736,85838
58736,68328
58736,28791
58736,40604
58736,11291
58736,73323
58736,64963
58736,42669
58736,71882
58736,50064
58736,10372
58736,12958
58736,11617
58736,77804
58736,87516
58736,10376
58736,12921
58736,10749
58736,11844
58736,12833
58736,81907
58736,7599
58736,69159
58736,74769
58736,74666
58736,11246
58736,627
58736,29497
58736,15134
58736,19877
58736,14938
58736,93147
58736,89631
58736,98489
58736,12532
58736,54605
58736,12047
58736,90148
58736,24953
58736,15662
58736,39729
58736,57457
58736,6
58736,79729
58736,40616
58736,9757
58736,13834
58736,13437
58736,83086
58736,31077
58736,1583
58736,12302
58736,11887
58736,14331
58736,13959
58736,76922
58736,75847
58736,44903
58736,16555
58736,73691
58736,94963
58736,1313
58736,94323
58736,55256
58736,10627
58736,24407
58736,13199
58736,13189
58736,15788
58736,98511
58736,10591
58736,45293
58736,15718
58736,13725
58736,35358
58736,12688
58736,37752
58736,74978
58736,53241
58736,35908
58736,63632
58736,25302
58736,1352
58736,47679
58736,15863
58736,56357
58736,23586
58736,12417
58736,211
58736,13981
58736,89574
58736,14614
58736,38351
58736,15213
58736,23577
58736,84713
58736,15992
58736,16297
58736,64263
58736,51564
58736,15562
58736,457
58736,59753
58736,14392
58736,15206
58736,14024
58736,12884
58736,12853
58736,4069
58736,47947
58736,10451
58736,86047
58736,16396
58736,12014
58736,76961
58736,82525
58736,9269
58736,10097
58736,1407
58736,4559
58736,97248
58736,32371
58736,56035
58736,16089
58736,1689
58736,58136
58736,32225
58736,86266
58736,62914
58736,3128
58736,98663
58736,16033
58736,50549
58736,87568
58736,13954
58736,67622
58736,16024
58736,14636
58736,30355
58736,68963
58736,55253
58736,15758
58736,2644
58736,12046
58736,14528
58736,96173
58736,1514
58736,94059
58736,12249
58736,34852
58736,53374
58736,26416
58736,14643
58736,67483
58736,16283
58736,14469
58736,57506
58736,88339
58736,43913
58736,2119
58736,48542
58736,11552
58736,13847
58736,66153
58736,38534
58736,16163
58736,32384
58736,14071
58736,41613
58736,16632
58736,69838
58736,90199
58736,10697
58736,14961
58736,9495
58736,47437
58736,46066
58736,1554
58736,10177
58736,97065
58736,1441
58736,10447
58736,13465
58736,6098
58736,14483
58736,12543
58736,36698
58736,15173
58736,85005
58736,14791
58736,30728
58736,71464
58736,15661
58736,82298
58736,10808
58736,11729
58736,65131
58736,1471
58736,29217
58736,69468
58736,15597
58736,52892
58736,15659
58736,13498
58736,12883
58736,79037
58736,5423
58736,11773
58736,2457
58736,56513
